,Car Name,Car url,Car Brand,Year,Selling Price,Current Value,KMs Driven,Fuel,Seller Type,max_power,Transmission,Owner,Mileage,Engine,Drive Type,Seats,Gear Box
563,RediGO Gold 1.0,/used-car-details/used-Datsun-redi-GO-2016-2020-Gold-1.0-cars-Kolkata_2010CBD615D8D7C1952B7E269E875F8D.htm,Datsun,4,2.5,4.885,5000,Petrol,Individual,68.0,Manual,First Owner,22.5,999,2WD,5,5
564,Scorpio Intelli Hybrid S10,/used-car-details/used-Mahindra-Scorpio-Intelli-Hybrid-S10-cars-Kolkata_68A09F30DFF2EA867291463B03D9915B.htm,Mahindra,4,11.25,17.475,80000,Diesel,Individual,120.0,Manual,Second Owner,15.4,2179,RWD,7,5
565,Xcent 1.1 CRDi S,/used-car-details/used-Hyundai-Xcent-2014-2016-1.1-CRDi-S-cars-Kolkata_51557A0AE2DC2DE9BB757DFAED9258E1.htm,Hyundai,6,2.99,8.0695,55000,Diesel,Dealer,71.0,Manual,First Owner,24.4,1120,FWD ,5,5
566,Bolero ZLX,/used-car-details/used-Mahindra-Bolero-2011-2019-ZLX-cars-Kolkata_A2FB74C8155FB3D5E9F77E8B67B6E071.htm,Mahindra,2,7.7,10.600000000000001,40000,Diesel,Individual,62.1,Manual,First Owner,15.96,2523,RWD,7,5
567,Hexa XT,/used-car-details/used-Tata-Hexa-2017-2020-XT-cars-Kolkata_492A9E128DEFE336D7A6D7A4DA393B7B.htm,Tata,3,14.0,37.7837,15000,Diesel,Individual,153.86,Manual,First Owner,17.6,2179,AWD,7,6
568,Figo Petrol Celebration Edition,/used-car-details/used-Ford-Figo-2012-2015-Petrol-Celebration-Edition-cars-Kolkata_F12BBF7F845ADDB541065B495B99D8CE.htm,Ford,8,1.7,7.895,80000,Petrol,Individual,70.0,Manual,First Owner,15.6,1196,FWD,5,5
569,Verna 1.6 SX VTVT (O),/used-car-details/used-Hyundai-Verna-2011-2014-1.6-SX-VTVT-(O)-cars-Kolkata_4E293D6C0F943B6E267ABFDC6180B5D3.htm,Hyundai,8,5.5,13.005,35000,Petrol,Individual,121.3,Manual,First Owner,17.1,1591,FWD,5,5
570,Indica DLE BSII,/used-car-details/used-Tata-Indica-V2-2009-2011-DLE-BSII-cars-Kolkata_CD30CB81D092861BB55E9446DA0E9DFA.htm,Tata,13,0.5,1.3494,47109,Diesel,Individual,53.5,Manual,First Owner,17.2,1396,FWD,5,5
571,Grand i10 Nios Sportz,/used-car-details/used-Hyundai-Grand-i10-Nios-Sportz-cars-Kolkata_BFB19B922EE6CA93AB3B7000CE866658.htm,Hyundai,1,6.35,7.35,11000,Petrol,Dealer,81.86,Manual,First Owner,20.7,1197,FWD,5,5
572,KUV 100 D75 K4 Plus,/used-car-details/used-Mahindra-KUV-100-D75-K4-Plus-cars-Kolkata_E0842E6D311E11F01AFBB6063080DFE9.htm,Mahindra,2,4.5,12.1448,8000,Diesel,Dealer,77.0,Manual,First Owner,25.32,1198,FWD,6,5
573,EON Sportz,/used-car-details/used-Hyundai-EON-Sportz-cars-Kolkata_5EAD1C4E24A73B8D12B74FE7DB793504.htm,Hyundai,4,2.41,6.5042,30000,Petrol,Individual,55.2,Manual,First Owner,21.1,814,FWD,5,5
574,Fortuner 4x2 Manual,/used-car-details/used-Toyota-Fortuner-2011-2016-4x2-Manual-cars-Kolkata_631FB20B5916DDC2D29A7C81E1A1B992.htm,Toyota,6,16.07,39.905,66300,Diesel,Dealer,168.5,Manual,First Owner,13.0,2982,FWD,7,5
575,Swift Dzire VDi,/used-car-details/used-Maruti-Swift-Dzire-2008-VDi-cars-Kolkata_375D94D80153A642E90DBF320307D584.htm,Maruti,4,6.17,16.6518,29400,Diesel,Dealer,73.9,Manual,First Owner,19.3,1248,2 WD,5,5
576,Duster 85PS Diesel RxL,/used-car-details/used-Renault-Duster-2016-2019-85PS-Diesel-RxL-cars-Kolkata_0DF07D5016DAD9BCEB00CD041BDA2763.htm,Renault,6,4.99,13.4672,43000,Diesel,Dealer,83.8,Manual,First Owner,19.87,1461,FWD,5,5
577,Ertiga ZXI Plus Petrol,/used-car-details/used-Maruti-Ertiga-ZXI-Plus-Petrol-cars-Kolkata_A1EA119A4DC76322D08CD0E507A3DBB8.htm,Maruti,2,8.85,10.26,38000,Petrol,Dealer,103.0,Manual,First Owner,19.34,1462,2WD,7,5
578,Lancer 1.5 GLXi,/used-car-details/used-Mitsubishi-Lancer-1.5-GLXi-cars-Kolkata_2A3033CDC2ECD7620566D1CF8064ADAE.htm,Mitsubishi,20,1.2,3.2386,49500,Petrol,Dealer,85.8,Manual,Second Owner,13.7,1468,FWD,5,5
579,Etios VX,/used-car-details/used-Toyota-Etios-2010-2012-VX-cars-Kolkata_45AABDD15B57D12A4BCC283479F9C512.htm,Toyota,10,2.5,6.7471,50000,Petrol,Individual,88.7,Manual,First Owner,17.6,1496,FWD,5,5
580,Swift Dzire VDI,/used-car-details/used-Maruti-Swift-Dzire-2011-2014-VDI-cars-Kolkata_9B3402F0DC5A22353F53AAA4FEE0E88B.htm,Maruti,8,3.5,9.4459,80000,Diesel,Individual,74.0,Manual,Second Owner,23.4,1248,FWD,5,5
581,Celerio VDi,/used-car-details/used-Maruti-Celerio-2014-2017-VDi-cars-Kolkata_7F1075030C97FFDF44DA34665B2B88A5.htm,Maruti,6,3.0,8.0965,46000,Diesel,Dealer,47.0,Manual,First Owner,27.62,793,FWD,5,5
582,XUV500 W11 Option,/used-car-details/used-Mahindra-XUV500-W11-Option-cars-Kolkata_77822BEADEA99EA9ED99B0FCC6D97834.htm,Mahindra,2,14.5,20.52,23000,Diesel,Individual,152.87,Manual,First Owner,15.1,2179,FWD,7,6
583,Nano Twist XT,/used-car-details/used-Tata-Nano-2012-2015-Twist-XT-cars-Kolkata_EE29D6829D6B67BC64CF2A3961BF426E.htm,Tata,7,0.75,2.0241,15000,Petrol,Individual,37.5,Manual,First Owner,25.4,624,RWD,4,4
584,Verna 1.6 SX,/used-car-details/used-Hyundai-Verna-2011-2014-1.6-SX-cars-Kolkata_72B965446885D7A196CEB459C92A547B.htm,Hyundai,8,4.3,14.535,55000,Diesel,Individual,126.32,Manual,First Owner,22.32,1582,FWD,5,6
585,Ciaz Delta,/used-car-details/used-Maruti-Ciaz-Delta-cars-Kolkata_80B86B9F5CF0E319C04E1F54D3CA54CD.htm,Maruti,4,6.45,11.26,16000,Petrol,Dealer,103.25,Manual,First Owner,20.65,1462,FWD,5,5
586,i20 Sportz 1.2,/used-car-details/used-Hyundai-Elite-i20-2014-2015-Sportz-1.2-cars-Kolkata_149BC117AAC1F93803A84DD22DEF2311.htm,Hyundai,6,4.75,10.18,30000,Petrol,Individual,81.83,Manual,First Owner,18.6,1197,FWD,5,5
587,Zest Revotron 1.2 XT,/used-car-details/used-Tata-Zest-Revotron-1.2-XT-cars-Kolkata_505B948C873766EFF556C3D75A6FEF8A.htm,Tata,5,3.0,8.0965,55000,Petrol,Individual,88.7,Manual,Second Owner,17.57,1193,FWD,5,5
588,Santro Xing GL,/used-car-details/used-Hyundai-Santro-Xing-GL-cars-Kolkata_1095EE1A48FB43C2CF12FED32780F5CF.htm,Hyundai,12,1.3,3.5085,26500,Petrol,Individual,62.0,Manual,First Owner,18.973914285714287,1086,,5,5
589,Creta 1.4 CRDi S Plus,/used-car-details/used-Hyundai-Creta-2015-2020-1.4-CRDi-S-Plus-cars-Kolkata_F54FE6D1B5E51FC47E10AC48A902ABE7.htm,Hyundai,5,7.55,15.835,60000,Diesel,Dealer,88.7,Manual,First Owner,21.38,1396,FWD,5,6
590,Wagon R ZXI AMT 1.2BSIV,/used-car-details/used-Maruti-Wagon-R-ZXI-AMT-1.2BSIV-cars-Kolkata_7A0DCB08CBB1F7236B409588A59C3DE4.htm,Maruti,1,5.95,6.1899999999999995,3000,Petrol,Dealer,81.8,Automatic,First Owner,21.5,1197,FWD,5,5
591,Scorpio VLX 2WD BSIV,/used-car-details/used-Mahindra-Scorpio-2009-2014-VLX-2WD-BSIV-cars-Kolkata_6509C937CF64DB9CD94575EEDAB8B60C.htm,Mahindra,8,6.49,17.475,64176,Diesel,Dealer,120.0,Manual,First Owner,12.05,2179,2 WD,8,6
592,Alto K10 VXI AMT,/used-car-details/used-Maruti-Alto-K10-VXI-AMT-cars-Kolkata_DA03137A90FD614CF3D4DC50C6287D46.htm,Maruti,3,3.15,8.5013,38000,Petrol,Dealer,67.05,Automatic,First Owner,23.95,998,FWD,5,5
593,City i VTEC VX,/used-car-details/used-Honda-City-2014-2015-i-VTEC-VX-cars-Kolkata_5CE2A821DA633E4CCA41726CCF8124A4.htm,Honda,5,5.99,14.545000000000002,38256,Petrol,Dealer,117.3,Manual,First Owner,17.4,1497,FWD,5,5
594,Baleno 1.2 Alpha,/used-car-details/used-Maruti-Baleno-1.2-Alpha-cars-Kolkata_AAC1149CDA6D24DFABEE4EE4825749F5.htm,Maruti,3,5.99,8.6,51000,Petrol,Dealer,83.1,Manual,First Owner,21.4,1197,FWD,5,5
595,Alto K10 LXI,/used-car-details/used-Maruti-Alto-K10-2010-2014-LXI-cars-Kolkata_AD71FC3910F532B0A1335735E33B2E9D.htm,Maruti,10,1.69,4.561,48236,Petrol,Dealer,67.1,Manual,First Owner,20.92,998,FWD,5,5
596,City i DTec V,/used-car-details/used-Honda-City-2015-2017-i-DTec-V-cars-Kolkata_1AB05743E3204E1B7659EA618D9FA998.htm,Honda,7,4.79,15.54,35455,Diesel,Dealer,98.6,Manual,First Owner,26.0,1498,FWD,5,6
597,Amaze SX i VTEC,/used-car-details/used-Honda-Amaze-SX-i-VTEC-cars-Kolkata_4BED18415F664FFC75C27D4D7CC001FA.htm,Honda,3,5.75,8.515,16000,Petrol,Dealer,86.7,Manual,First Owner,17.8,1198,FWD,5,5
598,XUV500 W4,/used-car-details/used-Mahindra-XUV500-W4-cars-Kolkata_1CE73956C24AFEB392C533D4FA605EAB.htm,Mahindra,5,6.99,20.52,55258,Diesel,Dealer,140.0,Manual,First Owner,16.0,2179,FWD,7,6
599,KWID RXL BSIV,/used-car-details/used-Renault-KWID-RXL-BSIV-cars-Kolkata_5201A520B9B226CFB561BBF65DF0129E.htm,Renault,1,3.85,4.995,15982,Petrol,Dealer,53.3,Manual,First Owner,25.17,799,FWD,5,5
600,RediGO T Option,/used-car-details/used-Datsun-redi-GO-2016-2020-T-Option-cars-Kolkata_677582D71F67F8171CE665F6E9AD0813.htm,Datsun,3,2.69,4.885,20000,Petrol,Dealer,53.64,Manual,First Owner,22.7,799,2WD,5,5
601,EON Era Plus,/used-car-details/used-Hyundai-EON-Era-Plus-cars-Kolkata_47DE316862DA8CB1DE6A2A813868A5E4.htm,Hyundai,8,1.95,5.2627,36000,Petrol,Dealer,55.2,Manual,First Owner,21.1,814,FWD,5,5
602,Wagon R VXI BS IV,/used-car-details/used-Maruti-Wagon-R-2010-2012-VXI-BS-IV-cars-Kolkata_C58833CACBA46251CB1515C43B86E655.htm,Maruti,5,3.11,6.1899999999999995,21000,Petrol,Dealer,67.1,Manual,First Owner,18.9,998,FWD,5,5
603,Wagon R VXI BS IV,/used-car-details/used-Maruti-Wagon-R-VXI-BS-IV-cars-Kolkata_56EABAF7524062EE24A223B46E59A27F.htm,Maruti,5,3.65,6.1899999999999995,28000,Petrol,Dealer,67.04,Manual,First Owner,20.51,998,FWD,5,5
604,Swift Dzire ZXI,/used-car-details/used-Maruti-Swift-Dzire-2014-2017-ZXI-cars-Kolkata_5D63894AEF283143D4B19099B4B9B1DB.htm,Maruti,8,3.8,8.34,42153,Petrol,Dealer,83.14,Manual,First Owner,20.85,1197,FWD,5,5
605,Swift Dzire LXI 1.2 BS IV,/used-car-details/used-Maruti-Dzire-2017-2020-LXI-1.2-BS-IV-cars-Kolkata_C595B968DE1C234319999FDBFDD4CABE.htm,Maruti,2,5.51,8.34,31000,Petrol,Dealer,81.8,Manual,First Owner,22.0,1197,FWD,5,5
606,EcoSport 1.5 DV5 MT Titanium,/used-car-details/used-Ford-Ecosport-2013-2015-1.5-DV5-MT-Titanium-cars-Kolkata_260D4C5ECAD019291ED15ED0D920CBAA.htm,Ford,7,4.95,11.684999999999999,50000,Diesel,Dealer,89.84,Manual,Second Owner,22.7,1498,FWD,5,5
607,WR-V i-VTEC S,/used-car-details/used-Honda-WRV-2017-2020-i-VTEC-S-cars-Kolkata_FD5F625A3789AE34F8856FF5B2DD30A7.htm,Honda,4,5.9,10.585,42200,Petrol,Dealer,88.7,Manual,First Owner,17.5,1199,FWD,5,5
608,Brio S MT,/used-car-details/used-Honda-Brio-2011-2013-S-MT-cars-Kolkata_A34E9FB7FE2892437C918C2EEEB99C2F.htm,Honda,8,2.49,6.7201,65000,Petrol,Dealer,86.8,Manual,First Owner,19.4,1198,FWD,5,5
609,Amaze S i-Dtech,/used-car-details/used-Honda-Amaze-2013-2016-S-i-Dtech-cars-Kolkata_8A3F3E4F86343581ED71945BAAB25C21.htm,Honda,7,3.49,11.01,58598,Diesel,Dealer,98.6,Manual,First Owner,25.8,1498,FWD,5,5
610,Verna CRDi 1.6 SX,/used-car-details/used-Hyundai-Verna-2017-2020-CRDi-1.6-SX-cars-Kolkata_48875B424FCA68B7D813FC5ECC9CAF91.htm,Hyundai,2,9.65,14.535,30000,Diesel,Individual,126.2,Manual,First Owner,22.0,1582,FWD,5,6
611,Ameo 1.2 MPI Comfortline,/used-car-details/used-Volkswagen-Ameo-1.2-MPI-Comfortline-cars-Kolkata_23D4089982BFC40D406CDCCFD25D5717.htm,Volkswagen,4,4.75,12.8195,27000,Petrol,Dealer,73.75,Manual,First Owner,17.0,1198,FWD,5,5
612,CLA Urban Sport 200d,/used-car-details/used-Mercedes-Benz-CLA-Urban-Sport-200d-cars-Kolkata_7B5CC5ED665C363264F88E1325F6771E.htm,Mercedes-Benz,4,22.5,60.7238,24000,Diesel,Dealer,134.1,Automatic,Second Owner,17.9,2143,FWD,5,7
613,Creta 1.6 CRDi SX,/used-car-details/used-Hyundai-Creta-2015-2020-1.6-CRDi-SX-cars-Kolkata_56B73293CBE85931B5DE8E7319370D23.htm,Hyundai,4,8.55,15.835,43000,Diesel,Dealer,126.2,Manual,First Owner,19.67,1582,FWD,5,6
614,Duster 85PS Diesel RxL,/used-car-details/used-Renault-Duster-2012-2015-85PS-Diesel-RxL-cars-Kolkata_E7C6B77732B290B35DE0E8F36BBC970B.htm,Renault,6,5.0,13.4942,38038,Diesel,Dealer,83.8,Manual,First Owner,20.45,1461,FWD,5,5
615,Wagon R AMT VXI,/used-car-details/used-Maruti-Wagon-R-AMT-VXI-cars-Kolkata_B149B93C4C3BB46E11817B1D2C0C10AA.htm,Maruti,5,3.65,6.1899999999999995,36886,Petrol,Dealer,67.0,Automatic,First Owner,20.51,998,FWD,5,5
616,Grand i10 Magna 1.2,/used-car-details/used-Hyundai-i10-2007-2010-Magna-1.2-cars-Kolkata_33B49F3743F023C3A3029FB78B54B39B.htm,Hyundai,11,2.0,5.3977,32180,Petrol,Dealer,78.9,Manual,First Owner,20.36,1197,FWD,5,5
617,5 Series 520d Luxury Line,/used-car-details/used-BMW-5-Series-2017-2021-520d-Luxury-Line-cars-Kolkata_C222F1EB0ED9AE2A322FC818684B9745.htm,BMW,3,42.0,75.545,8500,Diesel,Individual,187.74,Automatic,First Owner,20.37,1995,RWD,5,8
618,Camry V3,/used-car-details/used-Toyota-Camry-2002-2011-V3-cars-Kolkata_4D0F0676E629C0DDF641A43172BD0617.htm,Toyota,17,1.75,4.723,54000,Petrol,Dealer,164.7,Automatic,Third Owner,13.4,2362,,5,5
619,Amaze SX i-DTEC,/used-car-details/used-Honda-Amaze-2013-2016-SX-i-DTEC-cars-Kolkata_E27126F636A04578F24F93749A46ACF4.htm,Honda,7,3.99,11.01,55000,Diesel,Dealer,98.6,Manual,First Owner,25.8,1498,FWD,5,5
620,Santro Xing XL eRLX Euro III,/used-car-details/used-Hyundai-Santro-Xing-XL-eRLX-Euro-III-cars-Kolkata_D48D359DF3460753D6AF7F48AE5A7694.htm,Hyundai,16,0.95,2.5639,50000,Petrol,Individual,97.0140904669263,Manual,Second Owner,17.0,1086,,5,5
621,5 Series 525d,/used-car-details/used-BMW-5-Series-2003-2012-525d-cars-Kolkata_AE06B06E4B8EDE3B8C50ACC40D67BFCB.htm,BMW,9,11.0,75.545,30000,Diesel,Individual,218.0,Automatic,Fourth & Above Owner,16.73,1995,,5,8
622,Ciaz VXi,/used-car-details/used-Maruti-Ciaz-2014-2017-VXi-cars-Kolkata_FCA3289B5FBF960D93137F3A0ECA8292.htm,Maruti,6,5.0,11.26,40000,Petrol,Individual,91.1,Manual,First Owner,20.73,1373,FWD,5,5
623,Aveo 1.4 LS,/used-car-details/used-Chevrolet-Aveo-1.4-LS-cars-Kolkata_93BDBABB526073D65DF6248849A89F63.htm,Chevrolet,11,1.99,5.3707,39560,Petrol,Dealer,92.7,Manual,First Owner,14.49,1399,FWD,5,5
624,Innova 2.5 GX (Diesel) 8 Seater BS IV,/used-car-details/used-Toyota-Innova-2012-2013-2.5-GX-(Diesel)-8-Seater-BS-IV-cars-Kolkata_053D5EED73A6AF36A8E06C2622AEAB68.htm,Toyota,10,5.75,15.5183,135000,Diesel,Dealer,100.0,Manual,First Owner,12.99,2494,FWD,8,5
625,Swift VDI BSIV,/used-car-details/used-Maruti-Swift-2004-2011-VDI-BSIV-cars-Kolkata_98C43CCEF78E27385AA383C9FBF54D97.htm,Maruti,11,2.2,5.9374,90000,Diesel,Individual,97.0140904669263,Manual,Second Owner,17.8,1248,,5,5
626,Innova 2.5 VX 7 STR BSIV,/used-car-details/used-Toyota-Innova-2009-2011-2.5-VX-7-STR-BSIV-cars-Kolkata_1BB148CB8E8CE35C0F374DD9E2520DBC.htm,Toyota,12,4.5,12.1448,80198,Diesel,Dealer,102.0,Manual,First Owner,12.8,2494,,7,5
627,Omni E MPI STD BSIV,/used-car-details/used-Maruti-Omni-E-MPI-STD-BSIV-cars-Kolkata_E2126A4D261BE20DDFD21522A0E8F1E4.htm,Maruti,6,1.85,4.9928,4000,Petrol,Individual,34.2,Manual,Second Owner,16.8,796,RWD,8,4
628,Beat Diesel LS,/used-car-details/used-Chevrolet-Beat-2010-2013-Diesel-LS-cars-Kolkata_73A3DFEA652277D44C48D999461F1D42.htm,Chevrolet,9,1.35,3.6434,90000,Diesel,Individual,57.6,Manual,First Owner,25.44,936,FWD,5,5
629,Wagon R AMT VXI Plus Option,/used-car-details/used-Maruti-Wagon-R-AMT-VXI-Plus-Option-cars-Kolkata_312A65F2C3EA6036D6355C6B5A1C4C56.htm,Maruti,4,4.4,6.1899999999999995,20000,Petrol,Individual,67.0,Automatic,First Owner,20.51,998,FWD,5,5
630,S-Class S 350 CDI,/used-car-details/used-Mercedes-Benz-S-Class-2012-2021-S-350-CDI-cars-Kolkata_61202B810353B94170406070C4AD5212.htm,Mercedes-Benz,11,17.5,47.2296,15000,Diesel,Dealer,254.79,Automatic,First Owner,13.5,2987,RWD,5,7
631,Swift Dzire VDI,/used-car-details/used-Maruti-Dzire-2017-2020-VDI-cars-Kolkata_406EFE9D114F5CBC2B1CF5A5C40175F3.htm,Maruti,2,6.5,17.5424,25000,Diesel,Individual,74.02,Manual,First Owner,28.4,1248,FWD,5,5
632,City i VTEC V,/used-car-details/used-Honda-City-2015-2017-i-VTEC-V-cars-Kolkata_53ABA5992310F8227DA3C77BA1A4F001.htm,Honda,5,5.5,14.545000000000002,29000,Petrol,Dealer,117.3,Manual,First Owner,17.8,1497,FWD,5,5
633,Swift Dzire ZXI 1.2 BS IV,/used-car-details/used-Maruti-Dzire-2017-2020-ZXI-1.2-BS-IV-cars-Kolkata_4E307E4194549B99647DBC2E5BE17894.htm,Maruti,3,6.25,8.34,8000,Petrol,Dealer,81.8,Manual,First Owner,22.0,1197,FWD,5,5
634,i20 Magna,/used-car-details/used-Hyundai-i20-2009-2011-Magna-cars-Kolkata_04D6920955D801F810FEDD587791037E.htm,Hyundai,11,2.0,10.18,57123,Petrol,Dealer,80.0,Manual,First Owner,18.5,1197,,5,5
635,Ciaz Alpha Diesel,/used-car-details/used-Maruti-Ciaz-Alpha-Diesel-cars-Kolkata_F2E335933AAD02A4D532503414F5EEB8.htm,Maruti,3,8.49,22.9131,43901,Diesel,Dealer,88.5,Manual,First Owner,28.09,1248,FWD,5,5
636,CR-V 2.4L 4WD AT AVN,/used-car-details/used-Honda-CR-V-2.4L-4WD-AT-AVN-cars-Kolkata_23716A7F438658EBEDABEF1BC54DEA22.htm,Honda,8,8.9,24.0196,55000,Petrol,Dealer,187.4,Automatic,First Owner,12.0,2354,4WD,5,5
637,Swift Dzire VXI,/used-car-details/used-Maruti-Swift-Dzire-2011-2014-VXI-cars-Kolkata_F03D643A1FCB0B29576FB664A7822735.htm,Maruti,12,2.1,8.34,35214,Petrol,Dealer,85.8,Manual,First Owner,19.1,1197,FWD,5,5
638,i10 Magna 1.2 iTech SE,/used-car-details/used-Hyundai-i10-Magna-1.2-iTech-SE-cars-Kolkata_5CC8D27DB34AB72EB5A8605B03587441.htm,Hyundai,9,2.5,6.7471,31000,Petrol,Dealer,78.9,Manual,First Owner,20.36,1197,FWD,5,5
639,KUV 100 mFALCON D75 K8,/used-car-details/used-Mahindra-KUV-100-2016-2017-mFALCON-D75-K8-cars-Kolkata_DDA57EC020D4DCEFF1CD48355E2533D0.htm,Mahindra,5,3.99,10.7684,38100,Diesel,Dealer,77.0,Manual,First Owner,25.32,1198,FWD,6,5
640,Amaze S Petrol,/used-car-details/used-Honda-Amaze-S-Petrol-cars-Kolkata_D0A997232E4B8E35D7C8D7A318B9DD96.htm,Honda,6,3.75,8.515,30797,Petrol,Dealer,88.76,Manual,First Owner,18.6,1199,FWD,5,5
641,Ecosport 1.5 TDCi Titanium Plus BSIV,/used-car-details/used-Ford-Ecosport-2015-2021-1.5-TDCi-Titanium-Plus-BSIV-cars-Kolkata_859A7D02F04E0F334393B07496D43A96.htm,Ford,1,10.99,11.684999999999999,9910,Diesel,Dealer,98.59,Manual,First Owner,22.77,1498,FWD,5,5
642,Rapid 1.6 TDI Elegance Plus,/used-car-details/used-Skoda-Rapid-2011-2013-1.6-TDI-Elegance-Plus-cars-Kolkata_01BF99FBBAB60DA0BEBFA7FBB00A4F93.htm,Skoda,9,2.44,6.5852,55000,Diesel,Dealer,103.5,Manual,First Owner,20.5,1598,FWD,5,5
643,Santro Xing GLS,/used-car-details/used-Hyundai-Santro-Xing-GLS-cars-Kolkata_FDF5D0CC7E8D3F5DD6AEC69AD297F496.htm,Hyundai,12,1.5,4.0483,50000,Petrol,Dealer,62.1,Manual,First Owner,17.92,1086,FWD,5,5
644,City V MT AVN,/used-car-details/used-Honda-City-2011-2013-V-MT-AVN-cars-Kolkata_F16C18D8CB9C9720C853522D95A370ED.htm,Honda,10,3.0,14.545000000000002,79229,Petrol,Dealer,116.3,Manual,First Owner,16.8,1497,FWD,5,5
645,Polo Petrol Highline 1.2L,/used-car-details/used-Volkswagen-Polo-2009-2013-Petrol-Highline-1.2L-cars-Kolkata_630D9160BE859744C115B53F7E7184CD.htm,Volkswagen,9,2.75,8.985,51000,Petrol,Dealer,73.9,Manual,First Owner,16.47,1198,FWD,5,5
646,City i-VTEC V,/used-car-details/used-Honda-City-2017-2020-i-VTEC-V-cars-Kolkata_48AE1DD87026529ED1BF4CA634F78FEB.htm,Honda,3,8.0,14.545000000000002,34000,Petrol,Dealer,117.6,Manual,First Owner,17.4,1497,FWD,5,5
647,i10 Sportz,/used-car-details/used-Hyundai-i10-Sportz-cars-Kolkata_C612B46D1BC71E65F272B60E1199A079.htm,Hyundai,10,2.2,5.9374,40000,Petrol,Individual,78.9,Manual,Third Owner,20.36,1197,FWD,5,5
648,Octavia 2.0 TDI AT Style Plus,/used-car-details/used-Skoda-Octavia-2013-2021-2.0-TDI-AT-Style-Plus-cars-Kolkata_9208C70BB4E42E7A675869FB32029E31.htm,Skoda,4,12.99,35.0579,31001,Diesel,Dealer,141.0,Automatic,First Owner,19.5,1968,FWD,5,6
649,City 1.3 DX,/used-car-details/used-Honda-City-2000-2003-1.3-DX-cars-Kolkata_CC73B6F09EAF65E389065FD06649C029.htm,Honda,18,1.0,14.545000000000002,80000,Petrol,Dealer,97.0140904669263,Manual,First Owner,12.8,1298,,5,5
650,Xcent 1.1 CRDi SX Option,/used-car-details/used-Hyundai-Xcent-2014-2016-1.1-CRDi-SX-Option-cars-Kolkata_67B8ACF4E9AA74572B5E026E7F61E779.htm,Hyundai,6,3.75,10.1206,65000,Diesel,Dealer,71.0,Manual,First Owner,24.4,1120,FWD ,5,5
651,Vento 1.5 TDI Highline,/used-car-details/used-Volkswagen-Vento-2015-2019-1.5-TDI-Highline-cars-Kolkata_3E2824D22FACA595040046E1B01B0E82.htm,Volkswagen,7,4.25,11.4701,44000,Diesel,Dealer,108.6,Manual,First Owner,22.27,1498,FWD,5,5
652,i20 Sportz 1.4 CRDi,/used-car-details/used-Hyundai-i20-2012-2014-Sportz-1.4-CRDi-cars-Kolkata_0C5D5C722D8327CA2800802EC82EF530.htm,Hyundai,7,3.55,10.575,64236,Diesel,Dealer,88.76,Manual,First Owner,21.9,1396,FWD,5,6
653,Swift VXI,/used-car-details/used-Maruti-Swift-2011-2014-VXI-cars-Kolkata_083AEA8E19A46AAC9D773887D07C3F86.htm,Maruti,8,3.75,7.99,12000,Petrol,Dealer,85.8,Manual,First Owner,18.6,1197,FWD,5,5
654,Indica DLS,/used-car-details/used-Tata-Indica-V2-2009-2011-DLS-cars-Kolkata_2788986D4534D220E28FF05504E3AAAF.htm,Tata,14,0.5,1.3494,40000,Diesel,Individual,53.5,Manual,First Owner,17.2,1396,FWD,5,5
655,Ertiga SHVS ZDI Plus,/used-car-details/used-Maruti-Ertiga-SHVS-ZDI-Plus-cars-Kolkata_33BF26EA0106128F814C12B37BF75F4E.htm,Maruti,3,8.65,23.3449,75000,Diesel,Dealer,88.5,Manual,First Owner,24.52,1248,FWD,7,5
656,XUV500 W6 2WD,/used-car-details/used-Mahindra-XUV500-2011-2015-W6-2WD-cars-Kolkata_388D79B4BA9EECE8A6A699197E4AD510.htm,Mahindra,8,6.2,20.52,40000,Diesel,Individual,140.0,Manual,First Owner,15.1,2179,FWD,7,6
657,Verna 1.6 VTVT S,/used-car-details/used-Hyundai-Verna-2015-2016-1.6-VTVT-S-cars-Kolkata_A542047C088F1E50F0144BC9BB2D60EC.htm,Hyundai,5,5.49,13.005,41000,Petrol,Dealer,121.3,Manual,First Owner,17.01,1591,FWD,5,5
658,City i DTEC VX,/used-car-details/used-Honda-City-2014-2015-i-DTEC-VX-cars-Kolkata_E50BA63260B82CFBA1F0EE033E8934A6.htm,Honda,6,6.9,15.54,41000,Diesel,Dealer,98.6,Manual,First Owner,25.1,1498,FWD,5,6
659,KUV 100 mFALCON G80 K6,/used-car-details/used-Mahindra-KUV-100-2016-2017-mFALCON-G80-K6-cars-Kolkata_A2D42849AE4379B614F2DFA7F1477852.htm,Mahindra,4,3.5,8.17,35000,Petrol,Individual,82.0,Manual,First Owner,18.15,1198,FWD,6,5
660,Etios G,/used-car-details/used-Toyota-Etios-2013-2014-G-cars-Kolkata_BAECE7D1B89DD193F3BC3DA685727626.htm,Toyota,10,2.65,7.1519,45000,Petrol,Dealer,88.73,Manual,First Owner,16.78,1496,FWD,5,5
661,Wagon R VXI BS IV,/used-car-details/used-Maruti-Wagon-R-2010-2012-VXI-BS-IV-cars-Kolkata_8A8DD948BBDC88920BBDEA23F1BA460D.htm,Maruti,8,2.73,6.1899999999999995,60000,Petrol,Individual,67.1,Manual,First Owner,18.9,998,FWD,5,5
